,time,instance_events_type,collection_id,scheduling_class,collection_type,priority,alloc_collection_id,instance_index,machine_id,resource_request
967,1.66095E+12,5,7.84489E+11,1,0,105,0,11262,1130999537,"{'cpus': 0.0004405975341796875, 'memory': 0.011016845703125}"
968,62013905579,3,2.20586E+11,2,0,205,2.20586E+11,316,35872526190,"{'cpus': 0.00823974609375, 'memory': 0.00031757354736328125}"
969,6.22674E+11,0,7.84635E+11,2,0,360,6.98303E+11,46,5587909963,"{'cpus': 0.0146636962890625, 'memory': 0.0013027191162109375}"
970,2.29665E+12,2,7.10255E+11,1,0,103,0,15236,10216068,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
971,1.41378E+11,5,7.81076E+11,2,0,360,6.98303E+11,1181,3699657813,"{'cpus': 0.0135040283203125, 'memory': 0.0013027191162109375}"
972,14512205214,5,2.76591E+11,2,0,360,2.71642E+11,698,24196951529,"{'cpus': 0.0091552734375, 'memory': 0.0013027191162109375}"
973,2.42959E+12,2,4.99905E+11,2,0,103,0,4960,92462678,"{'cpus': 0.01214599609375, 'memory': 0.0076141357421875}"
974,0,2,16386895919,1,0,200,0,428,91140952809,"{'cpus': 0.003520965576171875, 'memory': 0.002605438232421875}"
975,7.64233E+11,5,3.08412E+11,0,0,103,0,2425,1.5369E+11,"{'cpus': 0.00440216064453125, 'memory': 0.002979278564453125}"
976,2.21115E+12,3,3.23372E+11,0,0,0,0,1943,1.6336E+11,"{'cpus': 0.0081024169921875, 'memory': 0.002475738525390625}"
977,3.3719E+11,2,7.0897E+11,2,0,360,6.40849E+11,1754,1684861147,"{'cpus': 0.0142822265625, 'memory': 0.0013027191162109375}"
978,1.96526E+11,5,3.30587E+11,2,0,360,3.30587E+11,1892,2.50618E+11,"{'cpus': 0.021728515625, 'memory': 0.0013027191162109375}"
979,2.43223E+11,0,2.7643E+11,2,0,360,2.21495E+11,435,3444328103,"{'cpus': 0.0096893310546875, 'memory': 0.0013027191162109375}"
980,1.41547E+12,3,7.53765E+11,0,0,0,0,64,13235450085,"{'cpus': 0.0, 'memory': 0.0008974075317382812}"
981,8.68742E+11,2,2.22221E+11,1,0,117,0,269,144174146,"{'cpus': 0.0104827880859375, 'memory': 0.00182342529296875}"
982,1.3614E+12,3,39516992187,2,0,0,0,8016,35971862466,"{'cpus': 0.0027313232421875, 'memory': 0.00021266937255859375}"
983,1.17154E+12,0,3.30587E+11,2,0,360,3.30587E+11,83,2058711293,"{'cpus': 0.011474609375, 'memory': 0.0013027191162109375}"
984,2.18516E+12,0,3.24708E+11,0,0,0,0,14167,10367666363,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
985,5.11257E+11,3,2.60726E+11,2,0,360,2.21495E+11,118,30474125,"{'cpus': 0.0111541748046875, 'memory': 0.0013027191162109375}"
986,12685962818,2,4.52293E+11,2,0,360,3.69592E+11,872,28563707961,"{'cpus': 0.017669677734375, 'memory': 0.0013027191162109375}"
987,5.90784E+11,3,25911621841,2,0,0,0,5439,2500927439,"{'cpus': 0.002368927001953125, 'memory': 0.00027751922607421875}"
988,6.13847E+11,5,7.84635E+11,2,0,360,6.98303E+11,2448,19504570318,"{'cpus': 0.0146636962890625, 'memory': 0.0013027191162109375}"
989,2.35148E+11,5,2.61132E+11,2,0,360,2.21495E+11,74,3194177929,"{'cpus': 0.0092010498046875, 'memory': 0.0013027191162109375}"
990,1.45459E+12,6,7.55687E+11,0,0,105,0,3778,10557871847,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
991,1.52761E+12,0,1.22697E+11,1,0,200,0,3385,1135759794,"{'cpus': 0.013214111328125, 'memory': 0.00521087646484375}"
992,1.14825E+12,3,35325365885,3,0,200,35325365859,278,11339833,"{'cpus': 0.0006780624389648438, 'memory': 0.003879547119140625}"
993,2.14761E+12,0,2.96657E+11,0,0,0,0,14281,85518750,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
994,1.46711E+12,3,4.94366E+11,1,0,103,0,3477,20656366055,"{'cpus': 0.00457763671875, 'memory': 0.00719451904296875}"
995,8.66343E+11,3,7.96037E+11,0,0,0,0,23703,1.24522E+11,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
996,1.98249E+12,2,7.64746E+11,0,0,0,0,21835,1685005899,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
997,1.88782E+12,0,1.57857E+11,1,0,103,0,1384,2.72726E+11,"{'cpus': 0.02764892578125, 'memory': 0.1041259765625}"
998,1.35648E+12,3,1.28074E+11,2,0,0,0,3792,3.5056E+11,"{'cpus': 0.00223541259765625, 'memory': 0.00021266937255859375}"
999,0,2,2.1255E+11,0,0,0,0,134,17035070878,"{'cpus': 0.0141754150390625, 'memory': 0.00390625}"
1000,5.56123E+11,0,1.16647E+11,1,0,200,0,17,102953269,"{'cpus': 0.00113677978515625, 'memory': 0.00650787353515625}"
1001,7.42017E+11,3,25911627449,2,0,0,0,5362,20654954960,"{'cpus': 0.00222015380859375, 'memory': 0.00023555755615234375}"
1002,7.23623E+11,1,3.46556E+11,1,0,103,0,6524,10039225017,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}"
1003,1.51964E+12,2,2.85748E+11,0,0,0,0,212,5418715558,"{'cpus': 0.0081024169921875, 'memory': 0.00182342529296875}"
1004,1.45683E+12,6,7.55687E+11,0,0,105,0,3017,2.98473E+11,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
1005,4.45415E+11,6,4.60017E+11,0,1,116,0,1113,2.26028E+11,"{'cpus': 0.01629638671875, 'memory': 0.00362396240234375}"
1006,1.42792E+12,0,7.54872E+11,2,0,360,6.40849E+11,294,1.64172E+11,"{'cpus': 0.01220703125, 'memory': 0.0013027191162109375}"
1007,1.95806E+12,2,4.95154E+11,0,0,103,0,2075,3.8383E+11,"{'cpus': 0.017608642578125, 'memory': 0.011932373046875}"
1008,1.60239E+11,5,7.81396E+11,2,0,360,6.98303E+11,1812,5650792892,"{'cpus': 0.013519287109375, 'memory': 0.0013027191162109375}"
1009,0,2,1.56608E+11,2,0,205,1.56608E+11,811,34286426547,"{'cpus': 0.0089263916015625, 'memory': 0.00031757354736328125}"
1010,1.49404E+12,6,3.8493E+11,0,0,105,0,57,4646728197,"{'cpus': 0.003696441650390625, 'memory': 0.00650787353515625}"
1011,1.96288E+12,0,4.95094E+11,2,0,360,3.69592E+11,869,34252427159,"{'cpus': 0.015960693359375, 'memory': 0.0013027191162109375}"
1012,0,0,62438645867,3,0,103,0,554,31482197782,"{'cpus': 0.0016193389892578125, 'memory': 0.003253936767578125}"
1013,1.89819E+12,0,2.60726E+11,2,0,360,2.21495E+11,998,19138586641,"{'cpus': 0.0111541748046875, 'memory': 0.0013027191162109375}"
1014,1.04721E+12,2,7.35991E+11,2,0,360,6.40849E+11,1536,5.57671E+11,"{'cpus': 0.017333984375, 'memory': 0.0013027191162109375}"
1015,1.96736E+12,3,7.64753E+11,0,0,0,0,371,27364233948,"{'cpus': 0.0081024169921875, 'memory': 0.00403594970703125}"
1016,0,2,2.75444E+11,0,0,0,0,3473,21457409219,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
1017,51966657430,6,3.00373E+11,3,1,200,0,266,7365958913,"{'cpus': 0.003238677978515625, 'memory': 0.0130462646484375}"
1018,4.96098E+11,1,7.44329E+11,1,0,105,0,1140,5.56355E+11,"{'cpus': 0.0041656494140625, 'memory': 0.189453125}"
1019,7.43392E+11,3,7.95359E+11,0,0,0,0,21,7.44753E+11,"{'cpus': 0.0081024169921875, 'memory': 0.00182342529296875}"
1020,0,2,13439396863,3,0,200,0,1938,3194007487,"{'cpus': 0.09716796875, 'memory': 0.0106201171875}"
1021,2.14084E+12,3,3.59738E+11,1,0,200,0,10941,22709348799,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
1022,1.89255E+12,5,4.97097E+11,0,0,103,0,4319,28565625331,"{'cpus': 0.003787994384765625, 'memory': 0.0066375732421875}"
1023,0,2,93350874933,3,0,200,93350829831,2588,1.1409E+11,"{'cpus': 0.002025604248046875, 'memory': 0.002834320068359375}"
1024,5.29396E+11,2,3.4802E+11,1,0,200,0,5,21310334,"{'cpus': 0.0, 'memory': 0.0130157470703125}"
1025,1.24534E+12,0,1.57857E+11,1,0,103,0,899,527516990,"{'cpus': 0.03466796875, 'memory': 0.1041259765625}"
1026,1.36124E+12,3,39516992187,2,0,0,0,8437,1579722666,"{'cpus': 0.0027313232421875, 'memory': 0.00021266937255859375}"
1027,8.58489E+11,5,2.21495E+11,2,0,360,2.21495E+11,497,21458005373,"{'cpus': 0.016510009765625, 'memory': 0.0013027191162109375}"
1028,95695165809,5,2.61465E+11,2,0,360,2.21495E+11,2009,85535244,"{'cpus': 0.00513458251953125, 'memory': 0.0013027191162109375}"
1029,25209115534,5,2.21496E+11,2,0,360,2.21495E+11,1015,21737346193,"{'cpus': 0.00643157958984375, 'memory': 0.0013027191162109375}"
1030,1.45847E+12,6,7.55687E+11,0,0,105,0,1367,31513114843,"{'cpus': 0.00662994384765625, 'memory': 0.0041961669921875}"
1031,9.2603E+11,3,3.46787E+11,1,0,117,0,14515,22060682790,"{'cpus': 0.0081024169921875, 'memory': 0.0014705657958984375}"
1032,0,2,16604544919,1,0,25,4910991517,172,3447388370,"{'cpus': 0.0, 'memory': 0.0003814697265625}"
1033,4.94508E+11,5,7.36898E+11,2,0,360,6.40849E+11,2373,2.31248E+11,"{'cpus': 0.0159912109375, 'memory': 0.0013027191162109375}"
1034,0,2,1.45249E+11,3,0,103,0,2776,61890031697,"{'cpus': 0.01690673828125, 'memory': 0.017303466796875}"
1035,1.55736E+12,3,1.28074E+11,2,0,0,0,2853,1684991132,"{'cpus': 0.002391815185546875, 'memory': 0.00024700164794921875}"
1036,5.77085E+11,5,2.21495E+11,2,0,360,2.21495E+11,123,6222400084,"{'cpus': 0.02056884765625, 'memory': 0.0013027191162109375}"
1037,2.26745E+12,6,3.98012E+11,0,0,105,0,885,35882165072,"{'cpus': 0.0065155029296875, 'memory': 0.00650787353515625}"
1038,1.59565E+12,3,2.3411E+11,0,0,0,0,2730,28798438634,"{'cpus': 0.0141754150390625, 'memory': 0.00390625}"
1039,1.8325E+12,2,7.10255E+11,1,0,103,0,9185,27366782240,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
1040,2.25222E+12,0,2.94545E+11,1,0,103,0,2337,1.53193E+11,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
1041,2.44812E+12,3,3.68871E+11,1,0,117,0,15680,1.94848E+11,"{'cpus': 0.0081024169921875, 'memory': 0.0014705657958984375}"
1042,1.06077E+12,5,3.83117E+11,0,0,107,0,1508,3.11852E+11,"{'cpus': 0.00246429443359375, 'memory': 0.0016574859619140625}"
1043,4.46092E+11,6,4.60017E+11,0,1,116,0,1016,28548753187,"{'cpus': 0.01629638671875, 'memory': 0.00362396240234375}"
1044,2.21446E+12,0,7.98623E+11,2,0,360,6.98303E+11,2154,265215540,"{'cpus': 0.015838623046875, 'memory': 0.0013027191162109375}"
1045,1.97675E+12,3,3.59738E+11,1,0,117,0,30242,9984312611,"{'cpus': 0.0081024169921875, 'memory': 0.0014705657958984375}"
1046,1.30154E+12,2,7.99739E+11,2,0,360,6.98303E+11,2425,46521709460,"{'cpus': 0.011444091796875, 'memory': 0.0013027191162109375}"
1047,1.72797E+12,5,7.57993E+11,0,0,103,0,2863,36920071016,"{'cpus': 0.009368896484375, 'memory': 0.00254058837890625}"
1048,2.41942E+12,2,4.99905E+11,2,0,103,0,7834,28504246390,"{'cpus': 0.0084228515625, 'memory': 0.0039215087890625}"
1049,2.63018E+12,3,5.03731E+11,1,0,103,0,4131,2.26169E+11,"{'cpus': 0.0034332275390625, 'memory': 0.00687408447265625}"
1050,1.28756E+11,0,1.57857E+11,1,0,103,0,1816,528152007,"{'cpus': 0.03564453125, 'memory': 0.1041259765625}"
1051,2.4786E+12,3,3.26996E+11,1,0,200,0,16871,1.81764E+11,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
1052,1.08497E+12,5,7.84956E+11,2,0,360,6.98303E+11,1816,1402965,"{'cpus': 0.015380859375, 'memory': 0.0013027191162109375}"
1053,1.64525E+12,6,3.21923E+11,0,0,103,0,221,8861616787,"{'cpus': 0.0164794921875, 'memory': 0.021728515625}"
1054,2.19846E+12,6,2.38749E+11,0,0,103,0,184,2931703283,"{'cpus': 0.04095458984375, 'memory': 0.04559326171875}"
1055,1.22057E+12,3,1.56608E+11,2,0,205,1.56608E+11,751,2931663723,"{'cpus': 0.0089263916015625, 'memory': 0.00031757354736328125}"
1056,19070546672,2,7.36462E+11,1,0,103,0,1404,1659095088,"{'cpus': 0.00350189208984375, 'memory': 0.189697265625}"
1057,1.27775E+12,2,7.37254E+11,2,0,360,6.40849E+11,1931,1.75859E+11,"{'cpus': 0.0137939453125, 'memory': 0.0013027191162109375}"
1058,9.50653E+11,3,7.96037E+11,0,0,0,0,7367,5596214588,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
1059,8.71583E+11,3,2.60726E+11,2,0,360,2.21495E+11,1545,21457493553,"{'cpus': 0.0111541748046875, 'memory': 0.0013027191162109375}"
1060,1.58385E+12,3,2.3411E+11,0,0,0,0,3107,3302128062,"{'cpus': 0.0141754150390625, 'memory': 0.00390625}"
1061,7.40638E+11,2,1.22697E+11,1,0,200,0,3719,7.29356E+11,"{'cpus': 0.013214111328125, 'memory': 0.00521087646484375}"
1062,2.04331E+12,3,2.36368E+11,0,0,0,0,4548,121866543,"{'cpus': 0.0141754150390625, 'memory': 0.00390625}"
1063,0,2,28522057444,3,1,450,0,633,28551927756,"{'cpus': 0.0, 'memory': 0.00627899169921875}"
1064,1.72474E+12,5,7.57929E+11,0,0,103,0,3613,1684991832,"{'cpus': 0.009368896484375, 'memory': 0.002552032470703125}"
1065,1.69018E+12,2,3.85353E+11,1,0,105,0,1479,21560059,"{'cpus': 0.002330780029296875, 'memory': 0.00524139404296875}"
1066,2.41936E+11,1,7.39764E+11,1,0,105,0,649,6.59963E+11,"{'cpus': 0.011932373046875, 'memory': 0.154052734375}"
1067,1.99451E+12,0,2.36368E+11,0,0,0,0,8609,144220898,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
1068,1.86579E+12,3,25911621841,2,0,0,0,3879,20224522537,"{'cpus': 0.00244903564453125, 'memory': 0.0002803802490234375}"
1069,2.53922E+12,3,14423004927,2,0,0,0,2232,28723903375,"{'cpus': 0.001171112060546875, 'memory': 0.000194549560546875}"
1070,2.26644E+12,3,1.28074E+11,2,0,0,0,2432,2.48412E+11,"{'cpus': 0.002552032470703125, 'memory': 0.00023651123046875}"
1071,7.56006E+11,6,3.76863E+11,0,1,200,0,14,92107895517,"{'cpus': 0.00704193115234375, 'memory': 0.003509521484375}"
1072,7.14568E+11,6,7.95842E+11,0,0,107,0,192,1128690793,"{'cpus': 0.0005283355712890625, 'memory': 0.003253936767578125}"
1073,1.62962E+12,0,1.22697E+11,1,0,200,0,5271,5650319967,"{'cpus': 0.013214111328125, 'memory': 0.00521087646484375}"
1074,2.37188E+12,0,1.57857E+11,1,0,103,0,2312,3.1199E+11,"{'cpus': 0.030364990234375, 'memory': 0.1041259765625}"
1075,7.25984E+11,3,7.95359E+11,0,0,0,0,352,13239391396,"{'cpus': 0.0081024169921875, 'memory': 0.00182342529296875}"
1076,1.97327E+12,2,2.36368E+11,0,0,0,0,104871,28709905351,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
1077,1.23694E+12,0,2.94545E+11,1,0,103,0,2750,1.63438E+11,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
1078,1.27833E+12,0,3.14625E+11,0,0,103,0,1001,3071665569,"{'cpus': 0.0648193359375, 'memory': 0.026031494140625}"
1079,2.4357E+12,6,5.00165E+11,0,0,103,0,50,21936924010,"{'cpus': 0.023406982421875, 'memory': 0.0148773193359375}"
1080,1.18698E+12,5,7.84956E+11,2,0,360,6.98303E+11,1131,4.85869E+11,"{'cpus': 0.012298583984375, 'memory': 0.0013027191162109375}"
1081,1.85819E+12,2,85477788719,3,0,200,85476215037,434,1.45215E+11,"{'cpus': 0.0, 'memory': 0.0}"
1082,1.96124E+12,0,1.57857E+11,1,0,103,0,1485,10625324403,"{'cpus': 0.030364990234375, 'memory': 0.1041259765625}"
1083,9.65938E+11,3,7.96037E+11,0,0,0,0,9753,13228107339,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
1084,2.35471E+12,6,3.68969E+11,0,0,118,0,2610,49061631559,"{'cpus': 0.01214599609375, 'memory': 0.00650787353515625}"
1085,1.40566E+12,0,7.98623E+11,2,0,360,6.98303E+11,1629,34197125375,"{'cpus': 0.0113677978515625, 'memory': 0.0013027191162109375}"
1086,2.52007E+12,0,1.57857E+11,1,0,103,0,1730,1.76137E+11,"{'cpus': 0.030029296875, 'memory': 0.1041259765625}"
1087,0,2,3.74676E+11,1,0,105,0,3664,1579454803,"{'cpus': 0.006866455078125, 'memory': 0.00650787353515625}"
1088,1.6923E+12,3,3.59466E+11,1,0,103,0,235,17599605641,"{'cpus': 0.002376556396484375, 'memory': 0.002468109130859375}"
1089,1.17459E+11,0,7.70385E+11,2,0,360,6.98303E+11,540,14664833164,"{'cpus': 0.016021728515625, 'memory': 0.0013027191162109375}"
1090,3.5287E+11,1,3.30587E+11,2,1,101,0,687,21204371,"{'cpus': 0.011566162109375, 'memory': 0.01116943359375}"
1091,1.43109E+12,5,7.86793E+11,2,0,360,6.98303E+11,1518,84351750296,"{'cpus': 0.0121307373046875, 'memory': 0.0013027191162109375}"
1092,77513298663,5,3.30587E+11,2,0,360,3.30587E+11,75,75500315435,"{'cpus': 0.021728515625, 'memory': 0.0013027191162109375}"
1093,1.07052E+12,3,7.96037E+11,0,0,0,0,3214,59708636695,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
1094,0,2,5832223987,3,0,450,5832223966,350,17254163965,"{'cpus': 0.03240966796875, 'memory': 0.028656005859375}"
1095,1.12634E+12,3,3.13624E+11,0,0,0,0,3799,1.57007E+11,"{'cpus': 0.016204833984375, 'memory': 0.00390625}"
1096,1.04025E+12,5,7.81076E+11,2,0,360,6.98303E+11,1138,9716227792,"{'cpus': 0.0153961181640625, 'memory': 0.0013027191162109375}"
1097,0,2,2.07789E+11,3,0,200,2.07789E+11,2288,7516323932,"{'cpus': 0.0704345703125, 'memory': 0.0234375}"
1098,1.71223E+12,5,7.57793E+11,0,0,103,0,4328,1684803994,"{'cpus': 0.009368896484375, 'memory': 0.002620697021484375}"
1099,0,2,1.28381E+11,1,0,200,0,486,4451219516,"{'cpus': 0.0133819580078125, 'memory': 0.00717926025390625}"
1100,4.45235E+11,3,1.28074E+11,2,0,0,0,3792,856281217,"{'cpus': 0.002597808837890625, 'memory': 0.0002231597900390625}"
1101,0,2,2.1255E+11,1,0,117,0,211,29947999182,"{'cpus': 0.010528564453125, 'memory': 0.001953125}"
1102,1.49015E+12,3,39516992187,2,0,0,0,6104,3.75997E+11,"{'cpus': 0.002239227294921875, 'memory': 0.00020885467529296875}"
1103,1.72772E+12,5,7.57993E+11,0,0,103,0,1438,3.51972E+11,"{'cpus': 0.009368896484375, 'memory': 0.00254058837890625}"
1104,7.23623E+11,1,3.46556E+11,1,0,103,0,8486,77248386973,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}"
1105,1.45654E+12,6,7.55687E+11,0,0,105,0,8135,1.17343E+11,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
1106,7.23623E+11,1,3.46556E+11,1,0,103,0,12325,1.23345E+11,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}"
1107,0,0,17301264326,3,0,200,0,262,1.14153E+11,"{'cpus': 0.020782470703125, 'memory': 0.00732421875}"
1108,2.59483E+12,0,2.61379E+11,2,0,360,2.21495E+11,2256,2118896450,"{'cpus': 0.00679779052734375, 'memory': 0.0013027191162109375}"
1109,2.51645E+12,3,3.26996E+11,0,0,0,0,46126,1892025711,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
1110,1.29688E+12,5,3.48547E+11,2,0,360,2.71642E+11,751,2.73822E+11,"{'cpus': 0.020172119140625, 'memory': 0.0013027191162109375}"
1111,0,2,2.75444E+11,0,0,0,0,3705,3663921256,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
1112,77029782533,2,7.37254E+11,2,0,360,6.40849E+11,26,4537165291,"{'cpus': 0.0146942138671875, 'memory': 0.0013027191162109375}"
1113,1.61146E+12,3,2.7643E+11,2,0,360,2.21495E+11,412,1572208589,"{'cpus': 0.0111236572265625, 'memory': 0.0013027191162109375}"
1114,1.94479E+11,5,2.21496E+11,2,0,360,2.21495E+11,891,10132627628,"{'cpus': 0.015472412109375, 'memory': 0.0013027191162109375}"
1115,1.06598E+12,5,2.76591E+11,2,0,360,2.71642E+11,667,5639174938,"{'cpus': 0.020050048828125, 'memory': 0.0013027191162109375}"
1116,1.72658E+12,6,2.87661E+11,1,0,103,0,19,4385972867,"{'cpus': 0.0049285888671875, 'memory': 0.010345458984375}"
1117,1.17426E+12,3,2.7643E+11,2,0,360,2.21495E+11,742,4385870248,"{'cpus': 0.0111236572265625, 'memory': 0.0013027191162109375}"
1118,1.85994E+12,2,11646882701,3,0,200,0,21,3.00552E+11,"{'cpus': 0.1146240234375, 'memory': 0.010162353515625}"
1119,1.45704E+12,6,7.55687E+11,0,0,105,0,9337,1.36563E+11,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
1120,8.17164E+11,0,2.94545E+11,1,0,103,0,1783,2.5838E+11,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
1121,1.61161E+12,2,1.22697E+11,1,0,200,0,6616,11273790607,"{'cpus': 0.013214111328125, 'memory': 0.00521087646484375}"
1122,0,2,1.57793E+11,2,0,103,0,2187,81756706,"{'cpus': 0.0096893310546875, 'memory': 0.02362060546875}"
1123,1.45466E+12,6,7.55687E+11,0,0,105,0,4663,96025990,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
1124,1.97387E+12,0,4.9777E+11,1,0,103,0,2073,1.74319E+11,"{'cpus': 0.02783203125, 'memory': 0.03375244140625}"
1125,1.49413E+12,6,3.8493E+11,0,0,105,0,1459,20737113,"{'cpus': 0.003696441650390625, 'memory': 0.00650787353515625}"
1126,2.36275E+11,5,4.57357E+11,0,0,103,0,4946,16521780856,"{'cpus': 0.00246429443359375, 'memory': 0.00661468505859375}"
1127,8.13494E+11,6,1.56608E+11,2,1,105,0,1069,3302231848,"{'cpus': 0.0841064453125, 'memory': 0.07421875}"
1128,2.29784E+12,3,1.28074E+11,2,0,0,0,280,5.58993E+11,"{'cpus': 0.002552032470703125, 'memory': 0.00023651123046875}"
1129,1.66429E+12,5,7.84489E+11,1,0,105,0,8802,378164666,"{'cpus': 0.0004405975341796875, 'memory': 0.011016845703125}"
1130,0,2,28522057444,3,1,450,0,851,28535077371,"{'cpus': 0.0, 'memory': 0.00627899169921875}"
1131,3.23135E+11,6,7.7077E+11,3,1,200,0,34,13789098239,"{'cpus': 0.025665283203125, 'memory': 0.00522613525390625}"
1132,7.87377E+11,6,2.7747E+11,3,1,200,0,466,44725541,"{'cpus': 0.00022029876708984375, 'memory': 0.0005674362182617188}"
1133,6.82765E+11,6,2.79241E+11,0,0,103,0,224,20090006914,"{'cpus': 0.048583984375, 'memory': 0.0051422119140625}"
1134,0,2,20754560042,1,0,200,20754559293,559,41197609933,"{'cpus': 0.0, 'memory': 0.00016498565673828125}"
1135,2.40505E+12,3,2.77742E+11,2,0,119,0,1904,2.69805E+11,"{'cpus': 0.0123291015625, 'memory': 0.05078125}"
1136,5.49582E+11,2,7.40948E+11,1,0,103,0,19,5.56677E+11,"{'cpus': 0.234619140625, 'memory': 0.12890625}"
1137,6.3124E+11,0,7.37327E+11,2,0,103,0,18322,176139977,"{'cpus': 0.00022029876708984375, 'memory': 0.0097503662109375}"
1138,0,0,4982357443,3,0,200,0,717,2.77672E+11,"{'cpus': 0.029937744140625, 'memory': 0.0046844482421875}"
1139,1.74286E+12,5,7.58124E+11,0,0,103,0,1863,7.49217E+11,"{'cpus': 0.009368896484375, 'memory': 0.00247955322265625}"
1140,1.4568E+12,6,7.55687E+11,0,0,105,0,7125,27361487637,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
1141,1.45464E+12,6,7.55687E+11,0,0,105,0,4229,7.15081E+11,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
1142,7.23623E+11,1,3.46556E+11,1,0,103,0,13407,9984137870,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}"
1143,5.83028E+11,2,7.10255E+11,1,0,103,0,2536,56414749,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
1144,1.51658E+12,3,14423004927,2,0,0,0,2436,2408873742,"{'cpus': 0.0011272430419921875, 'memory': 0.0002002716064453125}"
1145,1.1595E+12,3,7.98584E+11,0,0,0,0,4161,1806822111,"{'cpus': 0.0081024169921875, 'memory': 0.00182342529296875}"
1146,0,0,4741149133,2,0,200,0,5176,9984164502,"{'cpus': 0.0014972686767578125, 'memory': 0.00033664703369140625}"
1147,2.35471E+12,6,3.68969E+11,0,0,118,0,1670,2.05426E+11,"{'cpus': 0.01214599609375, 'memory': 0.00650787353515625}"
1148,8.20725E+11,2,2.94545E+11,1,0,103,0,9109,3.1199E+11,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
1149,2.00526E+12,3,39516992187,2,0,0,0,6272,9579681991,"{'cpus': 0.002109527587890625, 'memory': 0.0002155303955078125}"
1150,1.82246E+12,2,4.95154E+11,0,0,103,0,6563,91294396,"{'cpus': 0.017608642578125, 'memory': 0.0101776123046875}"
1151,0,2,2.9995E+11,1,0,117,0,954,10517890863,"{'cpus': 0.00566864013671875, 'memory': 0.0015621185302734375}"
1152,3.52551E+11,3,2.1255E+11,0,0,0,0,4792,144128899,"{'cpus': 0.016204833984375, 'memory': 0.002605438232421875}"
1153,1.61632E+12,3,39516992187,2,0,0,0,4733,1146136326,"{'cpus': 0.0023193359375, 'memory': 0.00020885467529296875}"
1154,4.64131E+11,2,3.4802E+11,1,0,200,0,5,21378227,"{'cpus': 0.0, 'memory': 0.0130157470703125}"
1155,8.52332E+11,2,3.4802E+11,1,0,200,0,5,21243998,"{'cpus': 0.0, 'memory': 0.0130157470703125}"
1156,1.98404E+12,0,2.36368E+11,0,0,0,0,21772,3309698652,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
